Applicant,Proprietery_Name,Active_Ingredient,Dosage_Form,Pack_Size,Quantity,NAPPI_Code,Manufacturer_Price,Logistics_Fee,SEP,Effective_Date
AbbVie (Pty) Ltd ,Ultane,Sevoflurane,SLN,250,1.0,820326003.0,1674.716942,106.75648899999999,2048.69444565,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Ethrane,Enflurane,SLN,250,1.0,835773019.0,985.503627528733,43.94866150295081,1183.8701323864416,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Norvir Sec 100 mg,Ritonavir,CAP,84,1.0,836095014.0,84.5084911631786,7.0841733634261255,105.33156420559544,2024-08-19 00:00:00
AbbVie (Pty) Ltd ,Norvir 80 mg/ml,Ritonavir,SOL,90,1.0,838527035.0,75.68547524691152,6.4946512443717825,94.50714546497579,2024-08-19 00:00:00
AbbVie (Pty) Ltd ,Lucrin  11.25,Leuprolide Acetate,INJ,2,1.0,875295002.0,5518.7888240886905,356.47374035704456,6756.551949112596,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Synagis 50 mg,Palivizumab,INJ,1,1.0,883856005.0,6909.3606528,276.37562879999996,8263.596723839999,2022-01-14 00:00:00
AbbVie (Pty) Ltd ,Synagis 100 mg,Palivizumab,INJ,1,1.0,883864001.0,11176.481087999999,447.0619392,13367.07448128,2022-01-14 00:00:00
AbbVie (Pty) Ltd ,Synagis 100 mg,Trandolapril,INJ,1,1.0,883864001.0,11176.481087999999,447.0619392,13367.07448128,2022-01-14 00:00:00
AbbVie (Pty) Ltd ,Survanta,Beractant,INJ,4,1.0,894184008.0,4685.411866903592,207.964609861637,5627.382948280014,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Venclexta,Venetoclax,TAB,1,1.0,3000316001.0,20596.11,636.99,24418.07,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Venclexta 100mg,Venetoclax,FCT,120,1.0,3000318001.0,88269.03,2729.97,104648.85,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Norvir Oral Powder,Ritonavir,SAC,30,1.0,3000740001.0,53.92564593191765,1.5498159110868002,63.79413186148744,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Humira 20 mg/0.2 ml,Adalimumab,PFS,0.2,2.0,3002034001.0,927.49,49.15,1123.13,2025-11-25 00:00:00
AbbVie (Pty) Ltd ,"Humira 40 mg/0,4 ml",Adalimumab,PFP,0.4,2.0,3002029001.0,1854.98,98.29,2246.26,2025-11-25 00:00:00
AbbVie (Pty) Ltd ,"Humira 40 mg/0,4 ml",Adalimumab,PFS,0.4,2.0,3002031001.0,1854.98,98.29,2246.26,2025-11-25 00:00:00
AbbVie (Pty) Ltd ,Venclexta 10mg,Venetoclax,FCT,14,1.0,3002308001.0,1029.81,31.84,1220.9,2025-02-04 00:00:00
AbbVie (Pty) Ltd ,Venclexta 50mg,Venetoclax,FCT,7,1.0,3002310001.0,2574.52,79.62,3052.26,2025-02-04 00:00:00
Abex Pharmaceutica (Pty) Ltd,SUBRAXX,Sugammadex,INJ,2,10.0,3010255001.0,1136.0,98.78,1420.0,2025-11-21 00:00:00
Abex Pharmaceutica (Pty) Ltd,RAPUTEZE,Rupatadine Fumarate ,TAB,10,1.0,3007514001.0,60.44,6.72,77.23,2025-12-01 00:00:00
Abex Pharmaceutica (Pty) Ltd,RAPUTEZE,Rupatadine Fumarate ,TAB,30,1.0,3007514002.0,181.32,20.15,231.69,2025-12-01 00:00:00
Abex Pharmaceutica (Pty) Ltd,Prolert 100,Modafinil,TAB,30,1.0,3009851001.0,367.08,31.92,458.85,2025-09-30 00:00:00
Abex Pharmaceutica (Pty) Ltd,NAVALZYD 400 mg IV,Sodium Valproate,INF,4,5.0,3009551001.0,483.0,42,603.75,2025-09-10 00:00:00
Abex Pharmaceutica (Pty) Ltd,Rivoxa 10,Rivaroxaban,FCT,30,1.0,3009321001.0,458.528,39.872,573.16,2025-07-17 00:00:00
Abex Pharmaceutica (Pty) Ltd,Rivoxa 15,Rivaroxaban,FCT,42,1.0,3009322001.0,671.4159999999999,58.38399999999999,839.2699999999999,2025-07-17 00:00:00
Abex Pharmaceutica (Pty) Ltd,Rivoxa 20,Rivaroxaban,FCT,28,1.0,3009323001.0,478.998,41.651999999999994,598.7475,2025-07-17 00:00:00
Abex Pharmaceutica (Pty) Ltd,THROMBAN 10,Rivaroxaban,FCT,30,1.0,3009262001.0,436.79999999999995,37.98260869565219,546.0,2025-08-20 00:00:00
Abex Pharmaceutica (Pty) Ltd,THROMBAN 15,Rivaroxaban,FCT,42,1.0,3009263001.0,611.5200000000001,53.17565217391307,764.4,2025-08-20 00:00:00
Abex Pharmaceutica (Pty) Ltd,THROMBAN 20,Rivaroxaban,FCT,28,1.0,3009264001.0,407.68000000000006,35.4504347826087,509.6,2025-08-20 00:00:00
Abex Pharmaceutica (Pty) Ltd,LINOBACT IV,Linezolid,INF,300,10.0,3008467001.0,2841.681574239714,247.10000000000002,3552.098810375671,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,GOUTEZE OTC,Colchicine,TAB,12,1.0,3008091001.0,43.24,3.76,54.05,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,VELPALEX 400 mg IV,Sodium Valproate,INF,5,1.0,3007840001.0,563.48,49,704.35,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,CABREXXA 1 ,Varenicline,FCT,42,1.0,3007100001.0,477.94025,41.563225,597.4289962500001,2025-03-26 00:00:00
Abex Pharmaceutica (Pty) Ltd,"CABREXXA 0,5 ",Varenicline,FCT,11,1.0,3007100001.0,477.94025,41.563225,597.4289962500001,2025-03-26 00:00:00
Abex Pharmaceutica (Pty) Ltd,CABREXXA 1,Varenicline,FCT,56,1.0,3007102001.0,505.2,43.83135,631.3860525,2025-03-26 00:00:00
Abex Pharmaceutica (Pty) Ltd,UTICIDE,Fosfomycin,GRA,1,1.0,3007097001.0,139.67608695652174,18.15,181.5,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Cetaway Solution,Levocetirizine Dihydrochloride,SOL,200,1.0,3006590001.0,158.39,10.11,193.775,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,COLCIN,Colchicine,TAB,12,1.0,3006418001.0,46.108176291793306,3.69,57.2679027355623,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,ARENTA 80,Aprepitant,CAP,5,1.0,3005664001.0,764.4093620927028,68.8,958.1907664066082,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,LERBLOK 10,Lercanidipine Hydrochloride,FCT,30,1.0,3005493001.0,157.76333333333335,10.07,193.00833333333335,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,LERBLOK 20,Lercanidipine Hydrochloride,FCT,30,1.0,3005494001.0,195.83333333333331,12.5,239.58333333333331,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Razagin,Rasagiline,TAB,28,1.0,3005388001.0,436.59370045200006,26.635689947999996,532.7137989600001,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Exorica 60 mg,Etoricoxib,FCT,28,1.0,3003524001.0,184.87500000000009,14.79,229.61475000000007,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Exorica 90 mg,Etoricoxib,FCT,7,1.0,3003525001.0,47.58018408551069,3.806414726840852,59.094588634204264,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Exorica 90 mg,Etoricoxib,FCT,28,1.0,3003525002.0,190.375,15.23,236.44574999999998,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Exorica 120 mg,Etoricoxib,FCT,7,1.0,3003526001.0,55.874999999999964,4.47,69.39674999999995,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Exorica 120 mg,Etoricoxib,FCT,28,1.0,3003526002.0,223.5000000000002,17.88,277.5870000000002,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,ABEXEM,Ertapenem,POI,10,10.0,3003558001.0,3050.1450000000004,265.23,3812.6812500000005,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,"Hytenza Co 50/12,5",Losartan potassium,FCT,30,1.0,716476001.0,67.90206415620641,7.54,86.75837377963738,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,"Hytenza Co 50/12,5",Hydrochlorothiazide,FCT,30,1.0,716476001.0,67.90206415620641,7.54,86.75837377963738,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Hytenza Co 100/25,Losartan potassium,FCT,30,1.0,717084001.0,75.31948492462311,8.370000000000001,96.24290766331659,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Hytenza Co 100/25,Hydrochlorothiazide,FCT,30,1.0,717084001.0,75.31948492462311,8.370000000000001,96.24290766331659,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Hytenza 50,Losartan potassium,FCT,30,1.0,717024001.0,83.4918400249875,9.27,106.67611602873562,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Hytenza 100,Losartan potassium,FCT,30,1.0,717042001.0,94.7580204778157,10.53,121.08122354948806,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Vitrixa 50,Sildenafil,FCT,4,1.0,720645001.0,55.377088419944705,3.534707771485832,67.74856562014511,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Vitrixa 100,Sildenafil,FCT,4,1.0,720646001.0,115.27475548641551,7.357963116154182,141.02762639295514,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Dehrin Solution,Desloratadine,SOL,120,1.0,721616001.0,157.49448763250822,11.81,194.70016077738447,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Dehrin Solution,Desloratadine,SOL,150,1.0,721616002.0,196.87506478209593,14.759022379269675,243.37920023557044,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Dehrin Solution,Desloratadine,SOL,60,1.0,721616003.0,78.7670051050728,5.9,97.36705587083372,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,"Rispide 0,5",Risperidone,FCT,30,1.0,723314001.0,98.82,6.31,120.9,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Rispide 1,Risperidone,FCT,30,1.0,723315001.0,182.69,11.66,223.5,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Rispide 2,Risperidone,FCT,30,1.0,723316001.0,389.89,24.89,477.0,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Pollentyme Tablets,Loratadine,TAB,30,1.0,701361002.0,56.657943925233646,3.5887850467289715,69.283738317757,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Pollentyme S ,Loratadine,SYR,100,1.0,703918001.0,77.38651200000001,7.63,97.7689888,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Pollentyme ND,Desloratadine,FCT,10,1.0,715715001.0,39.01097070512363,2.48,47.714616310892175,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Pollentyme ND,Desloratadine,FCT,30,1.0,715715002.0,116.99879029388744,7.46,143.12760883797054,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,Pollentyme Tablets,Loratadine,TAB,10,1.0,701361003.0,18.854124339699307,1.2,23.0622429906542,2025-02-25 00:00:00
Abex Pharmaceutica (Pty) Ltd,CILNEM,Imipenem,INJ,100,10.0,3005873001.0,1020.8202373379007,91.87,1279.5937729385857,2025-02-25 00:00:00
Accord Healthcare (Pty) Ltd,Rixarora 10,Rivaroxaban,FCT,30,1.0,3009406001.0,261.63,29.07,334.30499999999995,2025-10-24 00:00:00
Accord Healthcare (Pty) Ltd,Rixarora 15,Rivaroxaban,FCT,42,1.0,3009407001.0,366.28200000000004,40.69800000000001,468.027,2025-10-24 00:00:00
Accord Healthcare (Pty) Ltd,Rixarora 20,Rivaroxaban,FCT,30,1.0,3009408001.0,261.63,29.07,334.30499999999995,2025-10-24 00:00:00
Accord Healthcare (Pty) Ltd,Spironolactone 25 mg Accord                 ,Spironolactone,TAB,30,1.0,3008548001.0,41.553000000000004,4.617,53.0955,2025-06-30 00:00:00
Accord Healthcare (Pty) Ltd,Spironolactone 25 mg Accord                 ,Spironolactone,TAB,60,1.0,3008548002.0,83.10600000000001,9.234,106.191,2025-06-30 00:00:00
Accord Healthcare (Pty) Ltd,Spironolactone 100 mg Accord                 ,Spironolactone,TAB,30,1.0,3008549001.0,267.471,29.719,341.76849999999996,2025-06-30 00:00:00
Accord Healthcare (Pty) Ltd,Spironolactone 100 mg Accord                 ,Spironolactone,TAB,60,1.0,3008549002.0,534.942,59.438,683.5369999999999,2025-06-30 00:00:00
Accord Healthcare (Pty) Ltd,EMETEND 150 mg,Fosaprepitant Dimeglumine,INJ,10,1.0,3006355001.0,517.5,57.5,661.25,2025-07-02 00:00:00
Accord Healthcare (Pty) Ltd,Caspolyn 50,Caspofungin,POI,10,1.0,3008550001.0,615.125,49.875,764.75,2025-10-28 00:00:00
Accord Healthcare (Pty) Ltd,Caspolyn 70,Caspofungin,POI,10,1.0,3008551001.0,615.125,49.875,764.75,2025-10-28 00:00:00
Accord Healthcare (Pty) Ltd,Anidulafungin 100mg Accord,Anidulafungin,POI,30,1.0,3008294001.0,944.092,76.548,1173.7359999999999,2025-11-04 00:00:00
Accord Healthcare (Pty) Ltd,"Apixaban 2,5 Accord",Apixaban,FCT,60,1.0,3007599001.0,289.215,32.135,369.5525,2025-09-26 00:00:00
Accord Healthcare (Pty) Ltd,Apixaban 5 Accord,Apixaban,FCT,60,1.0,3007602001.0,289.215,32.135,369.5525,2025-09-26 00:00:00
Accord Healthcare (Pty) Ltd,DABUCOR 500,Daptomycin,POI,20,1.0,3007345001.0,359.825,29.174999999999997,447.35,2025-11-06 00:00:00
Accord Healthcare (Pty) Ltd,"Valtib 2,5 Solution for Injection",Bortezomib,INF,1,1.0,3006514001.0,1644.174,182.688,2100.889,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,"Valtib 3,5 Solution for Injection",Bortezomib,INF,1.4,1.0,3006322001.0,2136.6,237.4,2730.1,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Fuldexa,Fulvestrant,PFS,5,2.0,3006922001.0,2245.94,249.55,2869.81,2025-12-02 00:00:00
Accord Healthcare (Pty) Ltd,Pemetrexed Solution 100 mg/4ml Accord ,Pemetrexed,INF,4,1.0,3007378001.0,1312.1100000000001,145.79000000000002,1676.585,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Pemetrexed Solution 500 mg/20ml Accord ,Pemetrexed,INF,20,1.0,3007379001.0,5264.1,584.9,6726.349999999999,2025-05-15 00:00:00
Accord Healthcare (Pty) Ltd,Pemetrexed Solution 850 mg/34ml Accord ,Pemetrexed,INF,34,1.0,3006889001.0,8946.783000000001,994.0870000000001,11432.0005,2025-11-07 00:00:00
Accord Healthcare (Pty) Ltd,Pemetrexed Solution 1000 mg/40ml Accord ,Pemetrexed,INF,40,1.0,3006890001.0,10524.132,1169.348,13447.501999999999,2025-11-07 00:00:00
Accord Healthcare (Pty) Ltd,ACYCLOVIR 25 mg/ml – 10 ml VIAL ACCORD,Aciclovir,INF,10,1.0,3005708002.0,76.3125,6.1875,94.875,2025-10-28 00:00:00
Accord Healthcare (Pty) Ltd,Capexa 150mg,Capecitabine,FCT,60,1.0,722783001.0,176.4,19.6,225.39999999999998,2025-08-21 00:00:00
Accord Healthcare (Pty) Ltd,Capexa 500mg,Capecitabine,FCT,120,1.0,722784001.0,1853.1,205.9,2367.85,2025-08-21 00:00:00
Accord Healthcare (Pty) Ltd,Revihist 24 mg,Betahistine,TAB,20,1.0,3006227001.0,192.13053436500002,21.3440906025,245.49581871262504,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Neukast 300,Filgrastim,INJ,0.5,5.0,3006173001.0,1592.55,176.95000000000002,2034.925,2025-07-23 00:00:00
Accord Healthcare (Pty) Ltd,Neukast 480,Filgrastim,INJ,0.5,5.0,3006174001.0,2547.0,283,3254.4999999999995,2025-07-23 00:00:00
Accord Healthcare (Pty) Ltd,Zoldron,Zoledronic Acid ,INF,5,1.0,3006146001.0,717.201906975,79.689100775,916.4246589125,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Ticarda 40,Telmisartan,TAB,30,1.0,3003653001.0,68.7913043478261,7.643478260869568,87.9,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Ticarda 80,Telmisartan,TAB,30,1.0,3003655001.0,68.7913043478261,7.643478260869568,87.9,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Astelair 10,Montelukast Sodium,FCT,30,1.0,3005881001.0,116.2173,12.913,148.5,2025-03-19 00:00:00
Accord Healthcare (Pty) Ltd,Astelair 4,Montelukast Sodium,CHU,30,1.0,3005111001.0,116.2173,12.913,148.5,2025-03-19 00:00:00
Accord Healthcare (Pty) Ltd,Astelair 5,Montelukast Sodium,CHU,30,1.0,3005112001.0,116.2173,12.913,148.5,2025-03-19 00:00:00
Accord Healthcare (Pty) Ltd,Belanex 25 mg,Pregabalin,CAP,60,1.0,3005618001.0,71.0727870015,7.8969763335000005,90.81522783525,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Belanex 75 mg,Pregabalin,CAP,60,1.0,3005620001.0,177.70219886924997,19.74468876325,227.06392077737496,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Belanex 150 mg,Pregabalin,CAP,60,1.0,3005621001.0,243.10008784800002,27.011120872,310.627890028,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Palcita,Palonosetron,INJ,5,1.0,3005645001.0,198.0,22,252.99999999999997,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Bicalutamide 150 Accord,Bicalutamide,FCT,30,1.0,3005004001.0,2131.587,236.843,2723.6945,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,"Alonza 2,5 mg",Olanzapine,FCT,28,1.0,3005269001.0,260.05125022850774,28.89458335872309,332.2877086253155,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Alonza 5 mg,Olanzapine,FCT,28,1.0,3005270001.0,215.00217391304352,23.85,274.68,2025-07-15 00:00:00
Accord Healthcare (Pty) Ltd,Alonza 10 mg,Olanzapine,FCT,28,1.0,3005271001.0,258.79782608695655,28.75,330.68,2025-07-15 00:00:00
Accord Healthcare (Pty) Ltd,Solestan 5,Solifenacin Succinate,FCT,30,1.0,3005116001.0,227.44387587420576,25.271541763800638,290.62273028370737,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Solestan 10,Solifenacin Succinate,FCT,30,1.0,3005100001.0,232.75798512360305,25.861998347067004,297.4129809912706,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Accoran,Busulfan,INF,10,1.0,3004308001.0,337.5,37.5,431.25,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Sedalpha 100 µg/ml,Dexmedetomidine Hydrochloride,INJ,2,5.0,3004679001.0,416.25,33.75,517.5,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Actamasin 25,Exemestane,FCT,30,1.0,3004032001.0,747.078261,83.0086957,954.6,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Trezecol 10mg,Ezetimibe,TABS,30,1.0,3003893001.0,181.602,20.178,232.047,2025-07-15 00:00:00
Accord Healthcare (Pty) Ltd,Pegylastin,Pegfilgrastim,PFS,0.6,1.0,3003864001.0,2399.470434782609,266.60782608695655,3065.99,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Zenoxpar 600mg,Linezolid,FCT,10,1.0,3003818001.0,971.25,78.75,1207.5,2025-11-06 00:00:00
Accord Healthcare (Pty) Ltd,Xartigen 5mg,Rosuvastatin,TAB,30,1.0,3003483001.0,66.91304347826087,7.434782608695653,85.5,2025-12-01 00:00:00
Accord Healthcare (Pty) Ltd,Xartigen 10mg,Rosuvastatin,TAB,30,1.0,3003547001.0,98.60869565217392,10.956521739130437,126.0,2025-12-01 00:00:00
Accord Healthcare (Pty) Ltd,Xartigen 20mg,Rosuvastatin,TAB,30,1.0,3003577001.0,165.75652173913045,18.417391304347827,211.8,2025-12-01 00:00:00
Accord Healthcare (Pty) Ltd,Xartigen 40mg,Rosuvastatin,TAB,30,1.0,3003602001.0,194.8695652173913,21.652173913043484,249.0,2025-12-01 00:00:00
Accord Healthcare (Pty) Ltd,Ticarda Plus 40/12.5,Telmisartan,TABS,30,1.0,3003656001.0,71.58583956521741,7.953982173913045,91.47079500000001,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Ticarda Plus 40/12.5,Hydrochlorothiazide,TABS,30,1.0,3003656001.0,71.58583956521741,7.953982173913045,91.47079500000001,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Ticarda Plus 80/12.5,Telmisartan,TABS,30,1.0,3003657001.0,71.58583956521741,7.953982173913045,91.47079500000001,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Ticarda Plus 80/12.5,Hydrochlorothiazide,TABS,30,1.0,3003657001.0,71.58583956521741,7.953982173913045,91.47079500000001,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Presicard 5,Bisoprolol,FCT,30,1.0,3003543001.0,36.864,4.096,47.104,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Presicard 10,Bisoprolol,FCT,30,1.0,3003544001.0,63.63,7.07,81.305,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Presicard 2.5,Bisoprolol,FCT,30,1.0,3003484001.0,40.544999999999995,4.505,51.8075,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Losartan Accord 50,Losartan potassium,FCT,30,1.0,3003796001.0,58.69557,6.5217,75.0,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Losartan Accord 100,Losartan potassium,TABS,30,1.0,3003797001.0,65.81910600846001,7.3132340009400005,84.10219101081,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet XR 50mg,Quetiapine,TABS,60,1.0,3003727001.0,311.83102192835037,34.64789132537227,398.450750241781,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet XR 150mg,Quetiapine,TABS,30,1.0,3003728001.0,158.99870413580894,17.666522681756547,203.1650108402003,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet XR 200mg,Quetiapine,TABS,60,1.0,3003732001.0,646.4985763313439,71.8331751479271,826.0815142011617,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet XR 300mg,Quetiapine,TABS,60,1.0,3003733001.0,733.946295880697,81.54958843118857,937.8202669586683,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet XR 400mg,Quetiapine,TABS,60,1.0,3003734001.0,692.338865317057,76.92654059078411,884.6552167940173,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Clovexa ,Clopidogrel,FCT,30,1.0,3003631001.0,76.5391304347826,8.504347826086956,97.8,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Cyfil 5mg,Tadalafil,TABS,28,1.0,3003607001.0,642.5962838352789,71.40457379396064,821.1009862736254,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Cyfil 20,Tadalafil,FCT,4,1.0,3003614001.0,229.5,25.5,293.25,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,"Valtib 1,0 mg",Bortezomib,POI,1,1.0,3003579001.0,1255.5,139.5,1604.2499999999998,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet 25mg,Quetiapine,FCT,100,1.0,3003597001.0,130.41,14.489999999999998,166.635,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet 100mg,Quetiapine,FCT,90,1.0,3003598001.0,313.182,34.798,400.177,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet 200mg,Quetiapine,FCT,60,1.0,3003600001.0,324.783,36.087,415.0005,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Aroquet 300mg,Quetiapine,FCT,60,1.0,3003601001.0,397.50300000000004,44.167,507.92050000000006,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Grastiva 480,Filgrastim,INJ,0.5,5.0,3003092001.0,2551.5,283.5,3260.2499999999995,2025-05-13 00:00:00
Accord Healthcare (Pty) Ltd,Grastiva 300,Filgrastim,INJ,0.5,5.0,3003091001.0,1597.05,177.45000000000002,2040.675,2025-05-13 00:00:00
Accord Healthcare (Pty) Ltd,Pemetrexed Accord 100,Pemetrexed,POR,10,1.0,3002604001.0,1052.8739999999998,116.98599999999999,1345.3389999999995,2025-05-19 00:00:00
Accord Healthcare (Pty) Ltd,Pemetrexed Accord 500,Pemetrexed,POR,20,1.0,723384001.0,6560.55,728.95,8382.925,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Intaza ,Azacitidine,IV,1,1.0,3002606001.0,1666.38,185.15,2129.26,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Methacor 25mg/ml,Methotrexate,INJ,2,1.0,711328001.0,29.390289024853057,3.273131743461754,37.56293388356203,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Floracor 50mg/ml Injection,Fluorouracil,INJ,5,1.0,711364001.0,15.834127760221596,1.7623433219194005,20.235941744462146,2025-03-26 00:00:00
Accord Healthcare (Pty) Ltd,Floracor 50mg/ml Injection,Fluorouracil,INJ,10,1.0,711366001.0,31.6683,3.5247,40.4719,2025-03-26 00:00:00
Accord Healthcare (Pty) Ltd,Accord Carboplatin 10mg/ml Injection,Carboplatin,INJ,15,1.0,711367001.0,209.387,23.2652,267.55,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Accord Carboplatin 10mg/ml Injection,Carboplatin,INJ,45,1.0,711368001.0,628.153,69.7948,802.64,2025-03-14 00:00:00
Accord Healthcare (Pty) Ltd,Accord Irinotecan 40,Irinotecan Hydrochloride Trihydrate,INJ,2,1.0,712603001.0,261.0,29,333.5,2025-05-26 00:00:00
